startCpG,endCpG,chr_hg38,start_hg38,end_hg38,strand_hg38
16557263,16557268,chr11,63872946,63873044,+
16557499,16557503,chr11,63889518,63889577,+
16558257,16558261,chr11,63920163,63920246,+
16558261,16558274,chr11,63920292,63920599,+
16558936,16558943,chr11,63951976,63952264,+
16560033,16560039,chr11,63999186,63999266,+
16560461,16560466,chr11,64011582,64011661,+
16560631,16560637,chr11,64018363,64018591,+
16562293,16562315,chr11,64085262,64085678,+
16563129,16563136,chr11,64121027,64121255,+
16563173,16563190,chr11,64123099,64123392,+
16564296,16564300,chr11,64166837,64166878,+
16565313,16565324,chr11,64206354,64206758,+
16565324,16565330,chr11,64206777,64207000,+
16565330,16565342,chr11,64207068,64207249,+
16565343,16565360,chr11,64207358,64207571,+
16565360,16565368,chr11,64207575,64207892,+
16565371,16565378,chr11,64208081,64208260,+
16566272,16566289,chr11,64237439,64237957,+
16566289,16566293,chr11,64237997,64238119,+
16567519,16567524,chr11,64273453,64273647,+
16567524,16567531,chr11,64273663,64273839,+
16569150,16569155,chr11,64319296,64319694,+
16569180,16569185,chr11,64321580,64321892,+
16569441,16569446,chr11,64335388,64335467,+
16569790,16569794,chr11,64348044,64348222,+
16569794,16569799,chr11,64348412,64348518,+
16570699,16570708,chr11,64378517,64378752,+
16570841,16570845,chr11,64384131,64384192,+
16574550,16574571,chr11,64608008,64608294,+
16579611,16579624,chr11,64835326,64835788,+
16579805,16579809,chr11,64842583,64842675,+
16579809,16579818,chr11,64842830,64843080,+
16579818,16579838,chr11,64843163,64844005,+
16580286,16580294,chr11,64859074,64859211,+
16580294,16580306,chr11,64859390,64859935,+
16581100,16581111,chr11,64891527,64891716,+
16587339,16587351,chr11,65182765,65183171,+
16587351,16587355,chr11,65183212,65183255,+
16587355,16587372,chr11,65183317,65183940,+
16589112,16589118,chr11,65275794,65276250,+
16589274,16589278,chr11,65290585,65290799,+
16589532,16589538,chr11,65305759,65305910,+
16589538,16589543,chr11,65305972,65306062,+
16589846,16589850,chr11,65316638,65316707,+
16589858,16589864,chr11,65317042,65317188,+
16591579,16591596,chr11,65390771,65391267,+
16593481,16593511,chr11,65478819,65479170,+
16593625,16593630,chr11,65485365,65485526,+
16593633,16593637,chr11,65485922,65486056,+
16593684,16593693,chr11,65489370,65489602,+
16593758,16593762,chr11,65493938,65494062,+
16595254,16595273,chr11,65551021,65551300,+
16596315,16596364,chr11,65584890,65585267,+
16596547,16596553,chr11,65592065,65592130,+
16596560,16596574,chr11,65592203,65592307,+
16596620,16596626,chr11,65592590,65592656,+
16596626,16596640,chr11,65592667,65592832,+
16596922,16596933,chr11,65606983,65607159,+
16596933,16596964,chr11,65607192,65607400,+
16596964,16596988,chr11,65607435,65607617,+
16597995,16598006,chr11,65639753,65640740,+
16598008,16598037,chr11,65640880,65641311,+
16598226,16598247,chr11,65646987,65647160,+
16598247,16598267,chr11,65647172,65647376,+
16598267,16598312,chr11,65647379,65647695,+
16598312,16598317,chr11,65647708,65647732,+
16599388,16599392,chr11,65698451,65698500,+
16601420,16601435,chr11,65793230,65793517,+
16601435,16601443,chr11,65793751,65793887,+
16603298,16603307,chr11,65872342,65872453,+
16603994,16603999,chr11,65892007,65892072,+
16604027,16604038,chr11,65893990,65894100,+
16604040,16604045,chr11,65894176,65894365,+
16608738,16608745,chr11,66115747,66116091,+
16608835,16608841,chr11,66123920,66124087,+
16613398,16613408,chr11,66351659,66351933,+
16618652,16618658,chr11,66607107,66607334,+
16620997,16621002,chr11,66718141,66718277,+
16621002,16621030,chr11,66718311,66719004,+
16621526,16621532,chr11,66743296,66743594,+
16623833,16623839,chr11,66868782,66868834,+
16624173,16624181,chr11,66882728,66882802,+
16626004,16626008,chr11,66985927,66986013,+
16626854,16626862,chr11,67024468,67024929,+
16626899,16626904,chr11,67027722,67027783,+
16626907,16626911,chr11,67027927,67028139,+
16627438,16627444,chr11,67055382,67055555,+
16627535,16627541,chr11,67057179,67057360,+
16627541,16627545,chr11,67057520,67057600,+
16631277,16631283,chr11,67268125,67268257,+
16631360,16631365,chr11,67271526,67271649,+
16631517,16631521,chr11,67277254,67277312,+
16633145,16633149,chr11,67345318,67345552,+
16633328,16633333,chr11,67355529,67355962,+
16634591,16634596,chr11,67403544,67403675,+
16634599,16634605,chr11,67403952,67404196,+
16634607,16634616,chr11,67404289,67404560,+
16634978,16634986,chr11,67418999,67419183,+
16634986,16634990,chr11,67419214,67419305,+
16635601,16635617,chr11,67437328,67438101,+
16636944,16636948,chr11,67484879,67484971,+
16636950,16636956,chr11,67485189,67485315,+
16638559,16638564,chr11,67558123,67558314,+
16638567,16638571,chr11,67558487,67558553,+
16638962,16638967,chr11,67579692,67579911,+
16638985,16638996,chr11,67581427,67581839,+
16639137,16639142,chr11,67584714,67584854,+
16640255,16640259,chr11,67632652,67632804,+
16640568,16640587,chr11,67646737,67647010,+
16641149,16641155,chr11,67674441,67674605,+
16641155,16641159,chr11,67674655,67674938,+
16641216,16641224,chr11,67681792,67682197,+
16641226,16641230,chr11,67682411,67682530,+
16642037,16642042,chr11,67727153,67727207,+
16643939,16643947,chr11,67848307,67848503,+
16643948,16643956,chr11,67848638,67848854,+
16644363,16644369,chr11,67882093,67882176,+
16644369,16644376,chr11,67882338,67882428,+
16645592,16645597,chr11,67978845,67978899,+
16645942,16645958,chr11,67991528,67991661,+
16646499,16646503,chr11,68009586,68009613,+
16646523,16646530,chr11,68010562,68010681,+
16646752,16646757,chr11,68020530,68020604,+
16648097,16648103,chr11,68081666,68081798,+
16648103,16648108,chr11,68081829,68082011,+
16648419,16648425,chr11,68106378,68106828,+
16648437,16648444,chr11,68107856,68107994,+
16649185,16649189,chr11,68137885,68137979,+
16649246,16649251,chr11,68142018,68142153,+
16649251,16649255,chr11,68142210,68142250,+
16649255,16649260,chr11,68142274,68142388,+
16649348,16649352,chr11,68146497,68146713,+
16649653,16649657,chr11,68165721,68165846,+
16650546,16650551,chr11,68216424,68216497,+
16651659,16651665,chr11,68282170,68282342,+
16651970,16651978,chr11,68298291,68298456,+
16652544,16652550,chr11,68321552,68321826,+
16652554,16652560,chr11,68322060,68322151,+
16652977,16652983,chr11,68342260,68342643,+
16652983,16652992,chr11,68342672,68343038,+
16652992,16652997,chr11,68343122,68343206,+
16653016,16653024,chr11,68344043,68344178,+
16653268,16653273,chr11,68354179,68354252,+
16653273,16653282,chr11,68354273,68354512,+
16653282,16653291,chr11,68354551,68354699,+
16654755,16654759,chr11,68406995,68407102,+
16656431,16656438,chr11,68471983,68472275,+
16658203,16658207,chr11,68630964,68631053,+
16662092,16662096,chr11,68831373,68831541,+
16662113,16662118,chr11,68832973,68833095,+
16665782,16665786,chr11,69000857,69000915,+
16666011,16666017,chr11,69008866,69008986,+
16666017,16666023,chr11,69009011,69009129,+
16667087,16667092,chr11,69056253,69056344,+
16667750,16667756,chr11,69080464,69080590,+
16668439,16668447,chr11,69106445,69106572,+
16668575,16668579,chr11,69115004,69115058,+
16668579,16668585,chr11,69115107,69115202,+
16668596,16668613,chr11,69115556,69115936,+
16668613,16668617,chr11,69115966,69116054,+
16668747,16668751,chr11,69122534,69122637,+
16669044,16669048,chr11,69140855,69140928,+
16670387,16670392,chr11,69220595,69220771,+
16670750,16670763,chr11,69251969,69252197,+
16670766,16670772,chr11,69252327,69252530,+
16670772,16670778,chr11,69252545,69252793,+
16671036,16671046,chr11,69274630,69275150,+
16671070,16671081,chr11,69277949,69278440,+
16671094,16671100,chr11,69281069,69281336,+
16671396,16671401,chr11,69298023,69298108,+
16671671,16671682,chr11,69313178,69313376,+
16672384,16672400,chr11,69376990,69377221,+
16672400,16672418,chr11,69377234,69377427,+
16672429,16672437,chr11,69377692,69377830,+
16672852,16672862,chr11,69399086,69399348,+
16673193,16673200,chr11,69420598,69420681,+
16673718,16673731,chr11,69444863,69445074,+
16673819,16673825,chr11,69449506,69449572,+
16673834,16673843,chr11,69449889,69449982,+
16674022,16674033,chr11,69465691,69465895,+
16674352,16674358,chr11,69479652,69479869,+
16674358,16674371,chr11,69479963,69480253,+
16677769,16677773,chr11,69654860,69654893,+
16677773,16677783,chr11,69654951,69655119,+
16677783,16677787,chr11,69655135,69655250,+
16679150,16679162,chr11,69712272,69712476,+
16682990,16682998,chr11,69905724,69905918,+
16684227,16684231,chr11,69988164,69988255,+
16685325,16685338,chr11,70073832,70074009,+
16686142,16686146,chr11,70107493,70107543,+
16686902,16686906,chr11,70139863,70139893,+
16686908,16686913,chr11,70140013,70140118,+
16686913,16686917,chr11,70140251,70140392,+
16687374,16687384,chr11,70159588,70159765,+
16687391,16687396,chr11,70160150,70160252,+
16687951,16687957,chr11,70184607,70184672,+
16688903,16688907,chr11,70233746,70233807,+
16691197,16691217,chr11,70365136,70365750,+
16697440,16697467,chr11,70661749,70662113,+
16697467,16697499,chr11,70662131,70662555,+
16697499,16697509,chr11,70662755,70662957,+
16697687,16697693,chr11,70671182,70671245,+
16698441,16698447,chr11,70717147,70717346,+
16699935,16699950,chr11,70804247,70804479,+
16700428,16700432,chr11,70824815,70824961,+
16700570,16700575,chr11,70830001,70830131,+
16701592,16701596,chr11,70888149,70888375,+
16702514,16702520,chr11,70948949,70949009,+
16703168,16703175,chr11,71116448,71116616,+
16703863,16703867,chr11,71153621,71153718,+
16706281,16706289,chr11,71284294,71284421,+
16706421,16706427,chr11,71299281,71299391,+
16706433,16706438,chr11,71299630,71299671,+
16706557,16706563,chr11,71306935,71306963,+
16708194,16708199,chr11,71433903,71434130,+
16710441,16710447,chr11,71544012,71544165,+
16711150,16711155,chr11,71589680,71589730,+
16711808,16711814,chr11,71615073,71615237,+
16711821,16711828,chr11,71615464,71615550,+
16713478,16713485,chr11,71745480,71745605,+
16713485,16713495,chr11,71745724,71745940,+
16713495,16713504,chr11,71746039,71746258,+
16713756,16713762,chr11,71765298,71765349,+
16715212,16715218,chr11,71889603,71889741,+
16715672,16715679,chr11,71912146,71912207,+
16716678,16716684,chr11,71998791,71998933,+
16716896,16716904,chr11,72012929,72013119,+
16716907,16716914,chr11,72013223,72013330,+
16716914,16716920,chr11,72013358,72013459,+
16716920,16716928,chr11,72013510,72013647,+
16719817,16719825,chr11,72238046,72238124,+
16726609,16726619,chr11,72764573,72764813,+
16726770,16726777,chr11,72778934,72779363,+
16726788,16726797,chr11,72780790,72781091,+
16726906,16726913,chr11,72782486,72782701,+
16726958,16726962,chr11,72786449,72786783,+
16727659,16727667,chr11,72821584,72821660,+
16727667,16727691,chr11,72821694,72821943,+
16728953,16728957,chr11,72951400,72951461,+
16730730,16730735,chr11,73148250,73148373,+
16730735,16730742,chr11,73148429,73148615,+
16730780,16730784,chr11,73154372,73154714,+
16731160,16731165,chr11,73194869,73195002,+
16731558,16731572,chr11,73227951,73228384,+
16732987,16732993,chr11,73323623,73323722,+
16733185,16733191,chr11,73342484,73342631,+
16733191,16733255,chr11,73342649,73343115,+
16733255,16733272,chr11,73343120,73343357,+
16742063,16742067,chr11,74018809,74018907,+
16742450,16742456,chr11,74069507,74069917,+
16743944,16743950,chr11,74269585,74269762,+
16745464,16745468,chr11,74442699,74443042,+
16746371,16746376,chr11,74535082,74535166,+
16746496,16746500,chr11,74546691,74546826,+
16747764,16747769,chr11,74673169,74673216,+
16747870,16747874,chr11,74681765,74682040,+
16751983,16751989,chr11,75143254,75143432,+
16753723,16753729,chr11,75275678,75275865,+
16754248,16754253,chr11,75312159,75312279,+
16754353,16754359,chr11,75319071,75319330,+
16754407,16754411,chr11,75323803,75323942,+
16756053,16756061,chr11,75422043,75422694,+
16756061,16756066,chr11,75422705,75422742,+
16758258,16758265,chr11,75558210,75558431,+
16758265,16758271,chr11,75558490,75558605,+
16758271,16758275,chr11,75559024,75559170,+
16758388,16758400,chr11,75563658,75564381,+
16761114,16761120,chr11,75786516,75786639,+
16763973,16763978,chr11,76120671,76120839,+
16767805,16767810,chr11,76339158,76339429,+
16768445,16768450,chr11,76390980,76391094,+
16770024,16770030,chr11,76577346,76577633,+
16770044,16770049,chr11,76578518,76578703,+
16770210,16770215,chr11,76588386,76588555,+
16770216,16770226,chr11,76588614,76588776,+
16770861,16770866,chr11,76637598,76637658,+
16771246,16771253,chr11,76666438,76666694,+
16772485,16772503,chr11,76752702,76753089,+
16772683,16772687,chr11,76769846,76769931,+
16772984,16772988,chr11,76785749,76785822,+
16775965,16775969,chr11,77073370,77073575,+
16775971,16775975,chr11,77073743,77073939,+
16776188,16776192,chr11,77088597,77088904,+
16777435,16777440,chr11,77152262,77152357,+
16780646,16780650,chr11,77474880,77475008,+
16785262,16785267,chr11,77914227,77914636,+
16786373,16786378,chr11,78022477,78022772,+
16786684,16786688,chr11,78044825,78044955,+
16787416,16787424,chr11,78090623,78090960,+
16788395,16788400,chr11,78169248,78169514,+
16794279,16794284,chr11,78742510,78742718,+
16794791,16794795,chr11,78802274,78802396,+
16795749,16795753,chr11,78907667,78907790,+
16796109,16796113,chr11,78947046,78947195,+
16798949,16798953,chr11,79295119,79295345,+
16818598,16818602,chr11,82542957,82542995,+
16820066,16820070,chr11,82747539,82747602,+
16821858,16821865,chr11,82997237,82997500,+
16821865,16821870,chr11,82997546,82997721,+
16822277,16822281,chr11,83052190,83052397,+
16822881,16822887,chr11,83117376,83117519,+
16827222,16827226,chr11,83691767,83691831,+
16835435,16835440,chr11,85123631,85123867,+
16838912,16838916,chr11,85719116,85719385,+
16839151,16839155,chr11,85752998,85753131,+
16839614,16839620,chr11,85813919,85814031,+
16842386,16842391,chr11,86138905,86139245,+
16842443,16842447,chr11,86145906,86146020,+
16843525,16843529,chr11,86275126,86275226,+
16845214,16845218,chr11,86484496,86484533,+
16845860,16845864,chr11,86577781,86578007,+
16847663,16847667,chr11,86812385,86812510,+
16848861,16848865,chr11,86940039,86940184,+
16848866,16848870,chr11,86940269,86940376,+
16848870,16848875,chr11,86940495,86940644,+
16849654,16849664,chr11,87005167,87005461,+
16858772,16858776,chr11,88508257,88508325,+
16876070,16876074,chr11,91396797,91396938,+
16884437,16884442,chr11,92853113,92853218,+
16885241,16885247,chr11,92947925,92948420,+
16887649,16887653,chr11,93288045,93288219,+
16889886,16889891,chr11,93567349,93567476,+
16891411,16891418,chr11,93745404,93745839,+
16891421,16891425,chr11,93745976,93746317,+
16898205,16898227,chr11,94545349,94545571,+
16898227,16898243,chr11,94545572,94545808,+
16898244,16898252,chr11,94545902,94546289,+
16901446,16901451,chr11,94938547,94938680,+
16903301,16903306,chr11,95149906,95150063,+
16903455,16903460,chr11,95153317,95153596,+
16905004,16905008,chr11,95338760,95339172,+
16905714,16905722,chr11,95453842,95454265,+
16907139,16907143,chr11,95688940,95689170,+
16909370,16909375,chr11,95999740,95999987,+
16909929,16909935,chr11,96073640,96073965,+
16910655,16910660,chr11,96163088,96163179,+
16939159,16939168,chr11,100776853,100777503,+
16946912,16946917,chr11,102006959,102007290,+
16949204,16949208,chr11,102226787,102226830,+
16951870,16951874,chr11,102494194,102494315,+
16952670,16952676,chr11,102603061,102603429,+
16955080,16955085,chr11,102920136,102920356,+
16955086,16955094,chr11,102920426,102920829,+
16955501,16955505,chr11,102975128,102975220,+
16969762,16969766,chr11,105368820,105368915,+
17005834,17005838,chr11,110355230,110355335,+
17005966,17005971,chr11,110366313,110366520,+
17006586,17006591,chr11,110431927,110432221,+
17011793,17011812,chr11,111222855,111223279,+
17012640,17012644,chr11,111302744,111302819,+
17012645,17012651,chr11,111303095,111303247,+
17012651,17012656,chr11,111303304,111303857,+
17012866,17012870,chr11,111328121,111328266,+
17012917,17012921,chr11,111335011,111335232,+
17013027,17013032,chr11,111353426,111353665,+
17013146,17013150,chr11,111363192,111363240,+
17013218,17013224,chr11,111371346,111371507,+
17013276,17013280,chr11,111378895,111379002,+
17013280,17013293,chr11,111379025,111379333,+
17013725,17013730,chr11,111426754,111426917,+
17015639,17015643,chr11,111628169,111628408,+
17016213,17016220,chr11,111707130,111707419,+
17016375,17016380,chr11,111718518,111718845,+
17016573,17016583,chr11,111730905,111731175,+
17016641,17016646,chr11,111734835,111735139,+
17016651,17016666,chr11,111735460,111735808,+
17016667,17016675,chr11,111735998,111736337,+
17016701,17016709,chr11,111737936,111738086,+
17017343,17017348,chr11,111793946,111794177,+
17018603,17018611,chr11,111919200,111919271,+
17019214,17019218,chr11,111960965,111961153,+
17019288,17019292,chr11,111967707,111967718,+
17019363,17019368,chr11,111976685,111976791,+
17019368,17019380,chr11,111976851,111977024,+
17019492,17019502,chr11,111983044,111983713,+
17021545,17021549,chr11,112163801,112163937,+
17026362,17026371,chr11,112780852,112781017,+
17031099,17031105,chr11,113315386,113315501,+
17031105,17031112,chr11,113315518,113315695,+
17034234,17034238,chr11,113664794,113664841,+
17034375,17034379,chr11,113682013,113682065,+
17039321,17039327,chr11,114077571,114077671,+
17039740,17039744,chr11,114111456,114111523,+
17040056,17040060,chr11,114139303,114139406,+
17040061,17040065,chr11,114139589,114139620,+
